"","R².Trein","R².Val","REQM.Trein","REQM.Val","n.Fold","method","variable"
"70",0.015643483755974,0.0534369045943899,0.0086097376299212,0.0245472973821143,"SD","MARS L","10"
"71",0.421025123362499,0.242923695775694,0.48936785127977,0.650488190596305,"K-Fold 1","MARS L","11"
"72",0.428771163792751,0.287692122374508,0.476613128846994,0.686670892650444,"K-Fold 2","MARS L","11"
"73",0.411007613096721,0.232410427783151,0.495846501443714,0.655495203521264,"K-Fold 3","MARS L","11"
"74",0.349201172182092,0.184272341802485,0.529703375521306,0.65619280935392,"K-Fold 4","MARS L","11"
"75",0.385429192943626,0.304242290036473,0.523560406817684,0.558787172091048,"K-Fold 5","MARS L","11"
"76",0.399086853075538,0.250308175554462,0.503018252781894,0.641526853642596,"Mean","MARS L","11"
"77",0.0323251580193506,0.0475448194891146,0.0227435370846915,0.0484106129284968,"SD","MARS L","11"
"78",0.400393620430448,0.244972337519513,0.45279717376757,0.588287180565662,"K-Fold 1","MARS L","12"
"79",0.411595435780825,0.229599803209379,0.444129356365897,0.596087609131769,"K-Fold 2","MARS L","12"
"80",0.444412810777839,0.149649272531133,0.416828893623645,0.682203009790936,"K-Fold 3","MARS L","12"
"81",0.415648636330882,0.196818394819889,0.464137191329837,0.497409451081411,"K-Fold 4","MARS L","12"
"82",0.400750967337312,0.282117566343356,0.45768329589618,0.52234133217188,"K-Fold 5","MARS L","12"
"83",0.414560294131461,0.220631474884654,0.447115182196625,0.577265716548332,"Mean","MARS L","12"
"84",0.0179759545933119,0.0501472426528717,0.0184383654490264,0.0722517870990877,"SD","MARS L","12"
"85",0.57913444290728,0.670720031634492,1.43206025585547,1.40361659998204,"K-Fold 1","MARS L","13"
"86",0.612744057935361,0.56250520849254,1.37533503966343,1.5218510143332,"K-Fold 2","MARS L","13"
"87",0.632257768537307,0.555660888165852,1.31711180743841,1.70963774393244,"K-Fold 3","MARS L","13"
"88",0.59362424127222,0.622713087764397,1.42416527689315,1.44280928686917,"K-Fold 4","MARS L","13"
"89",0.614919578561785,0.58470788513586,1.35332347353002,1.60714254943956,"K-Fold 5","MARS L","13"
"90",0.606536017842791,0.599261420238628,1.3803991706761,1.53701143891128,"Mean","MARS L","13"
"91",0.0205425935197192,0.047749724437174,0.0483434817730121,0.124113134704692,"SD","MARS L","13"
"92",0.427005743906149,0.296210334378315,0.773857738892028,0.974616363932625,"K-Fold 1","MARS L","14"
"93",0.441773860011369,0.179563284596648,0.76420922256619,1.01794925376973,"K-Fold 2","MARS L","14"
"94",0.427163277784655,0.289358325806394,0.780756946654104,1.02298630351948,"K-Fold 3","MARS L","14"
"95",0.438913199715742,0.150449683975025,0.787994525243077,0.912893443354659,"K-Fold 4","MARS L","14"
"96",0.440921019407097,0.258585234416876,0.761328417210164,1.05045408250411,"K-Fold 5","MARS L","14"
"97",0.435155420165002,0.234833372634652,0.773629370113113,0.995779889416121,"Mean","MARS L","14"
"98",0.0074407383827857,0.0661052993959619,0.0111497175264798,0.0537098566969315,"SD","MARS L","14"
