"","R².Trein","R².Val","REQM.Trein","REQM.Val","n.Fold","method","variable"
"33",0.800779478172583,0.117742027484543,0.404165738516884,0.727432183573358,"K-Fold 5","MARS C","5"
"34",0.602651918285903,0.132708066962784,0.53882685693641,0.880711590413698,"Mean","MARS C","5"
"35",0.146694409988962,0.0239050466501664,0.0985745707614658,0.135219198441252,"SD","MARS C","5"
"36",0.354865193620605,0.105937502537433,0.599019936386908,0.747410822699694,"K-Fold 1","MARS C","6"
"37",0.383130808994431,0.181308344974772,0.59538997475604,0.73812415360207,"K-Fold 2","MARS C","6"
"38",0.283857300921461,0.106210353978741,0.645098849332422,0.723910486709571,"K-Fold 3","MARS C","6"
"39",0.275306255183057,0.176944969302695,0.634503041910006,0.803774118779636,"K-Fold 4","MARS C","6"
"40",0.478972852745658,0.148336445303242,0.544136323884345,0.745264880905494,"K-Fold 5","MARS C","6"
"41",0.355226482293042,0.143747523219377,0.603629625253944,0.751696892539293,"Mean","MARS C","6"
"42",0.0830252204593881,0.036648945079826,0.0396908628695643,0.0305290118264872,"SD","MARS C","6"
"43",0.440194961833477,0.445960417792125,2.06935168160618,2.42805413027331,"K-Fold 1","MARS C","7"
"44",0.5722376138958,0.383254213858686,1.73350234623809,2.84646575468358,"K-Fold 2","MARS C","7"
"45",0.506116977730924,0.403138240819464,1.95825352149926,2.28627692527289,"K-Fold 3","MARS C","7"
"46",0.435092507788168,0.434719510141658,2.11799615049941,2.14927932162458,"K-Fold 4","MARS C","7"
"47",0.490131428257783,0.481407411255919,1.96505392997976,2.55932432609268,"K-Fold 5","MARS C","7"
"48",0.488754697901231,0.429695958773571,1.96883152596454,2.45388009158941,"Mean","MARS C","7"
"49",0.0559249944680728,0.038164090016065,0.148206253362891,0.267759883177756,"SD","MARS C","7"
"50",0.499037338176716,0.186824026920451,0.861132241722446,1.32224824762652,"K-Fold 1","MARS C","8"
"51",0.691803944402135,0.226124604507212,0.702113637367362,1.13226990102308,"K-Fold 2","MARS C","8"
"52",0.508718352361654,0.127752156138676,0.869092911694574,1.23591133747607,"K-Fold 3","MARS C","8"
"53",0.321801546845309,0.127277725934342,1.01493190591161,1.28083531126427,"K-Fold 4","MARS C","8"
"54",0.275233611675193,0.138711529008671,1.04602498595082,1.29263897228696,"K-Fold 5","MARS C","8"
"55",0.459318958692201,0.16133800850187,0.898659136529364,1.25278075393538,"Mean","MARS C","8"
"56",0.166482410401049,0.04372330630965,0.137975190886983,0.0741770033739219,"SD","MARS C","8"
"57",0.405075211021519,0.17812350181989,0.784553351302751,1.01253726998946,"K-Fold 1","MARS C","9"
"58",0.682646717284138,0.193034684084117,0.564115961504176,1.08339046327351,"K-Fold 2","MARS C","9"
"59",0.433758436325351,0.214395872837265,0.762107220005567,1.03498573041373,"K-Fold 3","MARS C","9"
"60",0.711116683412194,0.170785258170643,0.536799240368092,1.11554833296568,"K-Fold 4","MARS C","9"
"61",0.406853378592808,0.282432975755471,0.807215490482772,0.896948703593203,"K-Fold 5","MARS C","9"
"62",0.527890085327202,0.207754458533477,0.690958252732672,1.02868210004711,"Mean","MARS C","9"
"63",0.15501269823154,0.0449510190360022,0.129607032300473,0.0839535979917555,"SD","MARS C","9"
"64",0.43582868675414,0.239462705568926,0.55896553632155,0.779395503735084,"K-Fold 1","MARS C","10"
"65",0.574288986159783,0.270156052342215,0.493778720518421,0.730537996833266,"K-Fold 2","MARS C","10"
"66",0.54684363435475,0.308835099763476,0.50819042753713,0.749620144235115,"K-Fold 3","MARS C","10"
"67",0.839956519755043,0.184672163135877,0.300337957115498,0.782598008469014,"K-Fold 4","MARS C","10"
"68",0.545251436201687,0.276791251782117,0.51198281109595,0.734345594553467,"K-Fold 5","MARS C","10"
"69",0.588433852645081,0.255983454518522,0.47465109051771,0.755299449565189,"Mean","MARS C","10"
"70",0.150288500326809,0.0468651223876818,0.100471892793687,0.0245472973821143,"SD","MARS C","10"
"71",0.442779950199432,0.231666769724237,0.480085891316562,0.650488190596305,"K-Fold 1","MARS C","11"
"72",0.559356439079416,0.332431185182067,0.418605233740502,0.686670892650444,"K-Fold 2","MARS C","11"
"73",0.742703304304199,0.296108327837283,0.327724958472665,0.655495203521264,"K-Fold 3","MARS C","11"
"74",0.741511472419235,0.245481036710508,0.333833561549196,0.65619280935392,"K-Fold 4","MARS C","11"
"75",0.497569211515241,0.361742068645863,0.473389864696304,0.558787172091048,"K-Fold 5","MARS C","11"
"76",0.596784075503505,0.293485877619992,0.406727901955046,0.641526853642596,"Mean","MARS C","11"
"77",0.138924555575111,0.0554720395590853,0.0733507546520607,0.0484106129284968,"SD","MARS C","11"
"78",0.571476970345538,0.270018656697758,0.382787430346938,0.585897938286872,"K-Fold 1","MARS C","12"
"79",0.564913817188905,0.262144100215074,0.38190831119725,0.596087609131769,"K-Fold 2","MARS C","12"
"80",0.578193100359948,0.223274783540945,0.363193898310892,0.682203009790936,"K-Fold 3","MARS C","12"
"81",0.542989085073383,0.271959990655813,0.410461686467117,0.495483736207364,"K-Fold 4","MARS C","12"
"82",0.399387027603576,0.26185320640371,0.458203862129938,0.52234133217188,"K-Fold 5","MARS C","12"
"83",0.53139200011427,0.25785014750266,0.399311037690427,0.576402725117764,"Mean","MARS C","12"
"84",0.0749677683903737,0.0198562244232416,0.0369899783204959,0.0727012223800719,"SD","MARS C","12"
"85",0.793321381325335,0.866446721314879,1.0035462083035,1.38987975618926,"K-Fold 1","MARS C","13"
"86",0.810873185060308,0.771579945205574,0.961138595057919,1.5218510143332,"K-Fold 2","MARS C","13"
"87",0.813702527945504,0.710158552614102,0.937463506288657,1.71261698813957,"K-Fold 3","MARS C","13"
"88",0.810262807245829,0.767917242413877,0.973134190581749,1.44280928686917,"K-Fold 4","MARS C","13"
"89",0.799887225315347,0.765095032383271,0.975580929991125,1.60714254943956,"K-Fold 5","MARS C","13"
"90",0.805609425378465,0.776239498786341,0.970172686044591,1.53485991899415,"Mean","MARS C","13"
"91",0.00864000923272553,0.0563897263813228,0.0239964416108748,0.128922605055608,"SD","MARS C","13"
"92",0.633770959098202,0.44277130377638,0.618674741669997,0.974616363932625,"K-Fold 1","MARS C","14"
"93",0.586432400479591,0.324902213068759,0.657779665159164,1.01794925376973,"K-Fold 2","MARS C","14"
"94",0.895382607113069,0.392700725573636,0.333658642074741,1.02298630351948,"K-Fold 3","MARS C","14"
"95",0.731502056908076,0.187947992363412,0.545103104794393,0.912893443354659,"K-Fold 4","MARS C","14"
"96",0.628961166496275,0.319853019600244,0.620219106711583,1.05045408250411,"K-Fold 5","MARS C","14"
"97",0.695209838019043,0.333635050876486,0.555087052081976,0.995779889416121,"Mean","MARS C","14"
"98",0.123877374727884,0.0960343707806305,0.130347201302724,0.0537098566969315,"SD","MARS C","14"
"99",0.566787705036907,0.410355690536048,0.501080017694293,0.713368632736845,"K-Fold 1","MARS C","15"
"100",0.758602078673348,0.381669070259801,0.369753111790784,0.79115785279983,"K-Fold 2","MARS C","15"
"101",0.551054303271705,0.449595432551577,0.515681176399649,0.670413928391901,"K-Fold 3","MARS C","15"
"102",0.619917459985521,0.350489930298699,0.477642068332471,0.661617333380196,"K-Fold 4","MARS C","15"
"103",0.601935284456632,0.328284452794385,0.484092429718628,0.714272591933179,"K-Fold 5","MARS C","15"
"104",0.619659366284822,0.384078915288102,0.469649760787165,0.71016606784839,"Mean","MARS C","15"
"105",0.0823428112360749,0.0480362682314306,0.0577896193511563,0.0512932778280338,"SD","MARS C","15"
"106",0.769039644236457,0.438987929475188,0.31566823412948,0.637014284442765,"K-Fold 1","MARS C","16"
"107",0.639380832510885,0.48731433654099,0.398101505265326,0.606675985583966,"K-Fold 2","MARS C","16"
"108",0.600783568797526,0.512007506525583,0.413790208529389,0.637299456966003,"K-Fold 3","MARS C","16"
"109",0.770680257300247,0.465538565285359,0.321802160560339,0.588774161991269,"K-Fold 4","MARS C","16"
"110",0.664652520302912,0.527451775832963,0.380570140528244,0.580312478949489,"K-Fold 5","MARS C","16"
"111",0.688907364629605,0.486260022732017,0.365986449802556,0.610015273586698,"Mean","MARS C","16"
"112",0.0773223228757189,0.0354430339503864,0.0447588941310399,0.0265422536972485,"SD","MARS C","16"
"113",0.722404168268035,0.457105679958464,0.283358729710603,0.516746549362216,"K-Fold 1","MARS C","17"
"114",0.701187683229298,0.584066247199726,0.287592488726378,0.554873395202011,"K-Fold 2","MARS C","17"
"115",0.689947157338383,0.565301660638526,0.301234995359162,0.483103416186276,"K-Fold 3","MARS C","17"
"116",0.780469351792472,0.485826239416583,0.256842358298034,0.455972940695823,"K-Fold 4","MARS C","17"
"117",0.769578014983503,0.610264974384482,0.255444872226862,0.481088948307108,"K-Fold 5","MARS C","17"
"118",0.732717275122338,0.540512960319556,0.276894688864208,0.498357049950687,"Mean","MARS C","17"
"119",0.0405238611271378,0.0658105686573921,0.0200678091799658,0.03827383036715,"SD","MARS C","17"
"120",0.808337519430956,0.620269001949678,0.201718505172297,0.367951881259135,"K-Fold 1","MARS C","18"
"121",0.7407462383357,0.541237910955057,0.22525640272865,0.427403894335749,"K-Fold 2","MARS C","18"
"122",0.784214301799434,0.616634072901138,0.210048687599997,0.443076286756492,"K-Fold 3","MARS C","18"
"123",0.793474401259599,0.620069672355491,0.213172176514078,0.334223654913253,"K-Fold 4","MARS C","18"
"124",0.781787360657613,0.645026442949193,0.21753470711903,0.354643736512999,"K-Fold 5","MARS C","18"
"125",0.78171196429666,0.608647420222111,0.213546095826811,0.385459890755526,"Mean","MARS C","18"
"126",0.025158165625767,0.0393598490243136,0.00873647366538456,0.0473293411812055,"SD","MARS C","18"
